asset	asset_address	type	mode	destination	source	entry_address
asset_8892FA	$8892FA	WRAM	normal	$7FA001	FILE_9BE7B0|$400000	$889308
asset_8892FA	$8892FA	WRAM	normal	$7E8000	FILE_A6B322	$88930E
asset_889316	$889316	VRAM	normal	$2000	VRAM_A3D1B9	$889318
asset_889316	$889316	VRAM	normal	$1000	VRAM_A6B7C3	$88931D
asset_889316	$889316	VRAM	normal	$1800	VRAM_A6B7C3	$889322
asset_889316	$889316	VRAM	normal	$4C00	VRAM_98BB69	$889327
asset_889316	$889316	VRAM	normal	$5000	VRAM_98BADB	$88932C
asset_889316	$889316	VRAM	normal	$7000	VRAM_AA9041	$889331
asset_889316	$889316	VRAM	normal	$7800	VRAM_AAA058	$889336
asset_88933C	$88933C	WRAM	normal	$7FC000	FILE_A6BB34	$88933E
asset_88933C	$88933C	WRAM	normal	$7FA000	FILE_9BE100|$400000	$889344
asset_88933C	$88933C	WRAM	normal	$7FA001	FILE_9BE7B0|$400000	$88934A
asset_88933C	$88933C	WRAM	normal	$7E8000	FILE_A6B322	$889350
asset_889358	$889358	VRAM	normal	$2000	VRAM_A3D1B9	$88935A
asset_889358	$889358	VRAM	normal	$1000	VRAM_A6B3B3	$88935F
asset_889358	$889358	VRAM	normal	$1400	VRAM_A6B3B3	$889364
asset_889358	$889358	VRAM	normal	$4C00	VRAM_98BB69	$889369
asset_889358	$889358	VRAM	normal	$5000	VRAM_98BADB	$88936E
asset_889358	$889358	VRAM	normal	$7000	VRAM_AA9041	$889373
asset_889358	$889358	VRAM	normal	$7800	VRAM_AAA058	$889378
asset_88937E	$88937E	WRAM	normal	$7FC000	FILE_A6BBB2	$889380
asset_88937E	$88937E	WRAM	normal	$7FA000	FILE_9BE100|$400000	$889386
asset_88937E	$88937E	WRAM	normal	$7FA001	FILE_9BE7B0|$400000	$88938C
asset_88937E	$88937E	WRAM	normal	$7E8000	FILE_A6B322	$889392
asset_88939A	$88939A	VRAM	normal	$2000	VRAM_A3D1B9	$88939C
asset_88939A	$88939A	VRAM	normal	$1000	VRAM_A6B3B3	$8893A1
asset_88939A	$88939A	VRAM	normal	$1400	VRAM_A6B3B3	$8893A6
asset_88939A	$88939A	VRAM	normal	$4C00	VRAM_98BB69	$8893AB
asset_88939A	$88939A	VRAM	normal	$5000	VRAM_98BADB	$8893B0
asset_88939A	$88939A	VRAM	normal	$7400	VRAM_978581	$8893B5
asset_88939A	$88939A	VRAM	normal	$7000	VRAM_AA9041	$8893BA
asset_88939A	$88939A	VRAM	normal	$7800	VRAM_AAA058	$8893BF
asset_8893C5	$8893C5	WRAM	normal	$7FC000	FILE_A5FEE3	$8893C7
asset_8893C5	$8893C5	WRAM	normal	$7FA000	FILE_9BE100|$400000	$8893CD
asset_8893C5	$8893C5	WRAM	normal	$7FA001	FILE_9BE7B0|$400000	$8893D3
asset_8893C5	$8893C5	WRAM	normal	$7E8000	FILE_A6B322	$8893D9
asset_8893E1	$8893E1	VRAM	normal	$2000	VRAM_A3D1B9	$8893E3
asset_8893E1	$8893E1	VRAM	normal	$1000	VRAM_A6B7C3	$8893E8
asset_8893E1	$8893E1	VRAM	normal	$1400	VRAM_A6B7C3	$8893ED
asset_8893E1	$8893E1	VRAM	normal	$4C00	VRAM_98BB69	$8893F2
asset_8893E1	$8893E1	VRAM	normal	$5000	VRAM_98BADB	$8893F7
asset_8893E1	$8893E1	VRAM	normal	$7000	VRAM_98BB94	$8893FC
asset_8893E1	$8893E1	VRAM	normal	$7400	VRAM_AA9D67	$889401
asset_8893E1	$8893E1	VRAM	normal	$7800	VRAM_AAA058	$889406
asset_88940C	$88940C	WRAM	normal	$7FC000	FILE_A6BC3D	$88940E
asset_88940C	$88940C	WRAM	normal	$7FA000	FILE_9BE100|$400000	$889414
asset_88940C	$88940C	WRAM	normal	$7FA001	FILE_9BE7B0|$400000	$88941A
asset_88940C	$88940C	WRAM	normal	$7E8000	FILE_A6B322	$889420
asset_889428	$889428	VRAM	normal	$2000	VRAM_A3D1B9	$88942A
asset_889428	$889428	VRAM	normal	$1000	VRAM_A6B3B3	$88942F
asset_889428	$889428	VRAM	normal	$1400	VRAM_A6B3B3	$889434
asset_889428	$889428	VRAM	normal	$4C00	VRAM_98BB69	$889439
asset_889428	$889428	VRAM	normal	$5000	VRAM_98BADB	$88943E
asset_889428	$889428	VRAM	normal	$7000	VRAM_98BB94	$889443
asset_889428	$889428	VRAM	normal	$7400	VRAM_98C082	$889448
asset_889428	$889428	VRAM	normal	$7800	VRAM_AAA058	$88944D
asset_889428	$889428	VRAM	normal	$7C00	VRAM_AA9D67	$889452
asset_889458	$889458	WRAM	normal	$7FC000	FILE_A6BCE6	$88945A
asset_889458	$889458	WRAM	normal	$7FA000	FILE_A6BD83|$400000	$889460
asset_889458	$889458	WRAM	normal	$7FA001	FILE_A6C487|$400000	$889466
asset_889458	$889458	WRAM	normal	$7E8000	FILE_A6C8A3	$88946C
asset_889474	$889474	VRAM	normal	$2000	VRAM_A3D1B9	$889476
asset_889474	$889474	VRAM	normal	$1000	VRAM_A6B3B3	$88947B
asset_889474	$889474	VRAM	normal	$1400	VRAM_A6B3B3	$889480
asset_889474	$889474	VRAM	normal	$4C00	VRAM_98BB69	$889485
asset_889474	$889474	VRAM	normal	$5000	VRAM_98BADB	$88948A
asset_889474	$889474	VRAM	normal	$7000	VRAM_98BB94	$88948F
asset_889474	$889474	VRAM	normal	$7400	VRAM_98C082	$889494
asset_889474	$889474	VRAM	normal	$7800	VRAM_AAA058	$889499
asset_889474	$889474	VRAM	normal	$7C00	VRAM_AA9D67	$88949E
asset_8894A4	$8894A4	WRAM	normal	$7FC000	FILE_A6C943	$8894A6
